SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,28720 18th Ave S Unit Z-302,Federal Way,WA,98003,204900,2,2.0,Redondo,884,,1990,41,232,578,Active,,,http://www.redfin.com/WA/Federal-Way/28720-18th-Ave-S-98003/unit-Z302/home/22053299,NWMLS,1590391,N,Y,47.3439555,-122.3106114
MLS Listing,,Condo/Co-op,1808 Minor Ave #3006,Seattle,WA,98101,918000,1,1.0,Downtown,657,,2020,41,1397,585,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3006/home/171257900,NWMLS,1590377,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,1918 Newport Way NW,Issaquah,WA,98027,873782,3,3.0,Issaquah,2430,,2020,41,360,355,Active,,,http://www.redfin.com/WA/Issaquah/1918-Newport-Way-NW-98027/home/171353743,NWMLS,1586785,N,Y,47.547098,-122.07034
MLS Listing,,Townhouse,5214 Fauntleroy Way SW Unit D,Seattle,WA,98136,429920,3,2.0,Fauntleroy,1140,1045,2000,41,377,,Active,,,http://www.redfin.com/WA/Seattle/5214-Fauntleroy-Way-SW-98136/unit-D/home/471682,NWMLS,1590029,N,Y,47.555148,-122.381002
MLS Listing,,Single Family Residential,16919 112th Pl NE,Bothell,WA,98011,925000,3,2.5,Bothell,1840,348557,1930,41,503,,Active,,,http://www.redfin.com/WA/Bothell/16919-112th-Pl-NE-98011/home/284682,NWMLS,1589935,N,Y,47.750175,-122.1951789
MLS Listing,,Townhouse,4505 40th Ave SW Unit D,Seattle,WA,98116,690000,3,2.25,Alaska Junction,1618,1469,2002,41,426,,Active,,,http://www.redfin.com/WA/Seattle/4505-40th-Ave-SW-98116/unit-D/home/328431,NWMLS,1590157,N,Y,47.56255,-122.3833251
MLS Listing,,Single Family Residential,5390 Col De Vars Pl NW,Issaquah,WA,98027,1725000,6,5.0,Montreux,4625,12364,1998,41,373,90,Active,,,http://www.redfin.com/WA/Issaquah/5390-Col-De-Vars-Pl-NW-98027/home/418434,NWMLS,1590172,N,Y,47.5532424,-122.0952438
MLS Listing,,Condo/Co-op,7410 Newcastle Golf Club Rd Unit 6-K,Newcastle,WA,98059,455000,2,1.75,Newcastle,1136,,2003,41,401,373,Active,,,http://www.redfin.com/WA/Newcastle/7410-Newcastle-Golf-Club-Rd-98059/unit-6-K/home/45341,NWMLS,1589840,N,Y,47.5366083,-122.1618278
MLS Listing,,Single Family Residential,34809 SE Burrows Way,Snoqualmie,WA,98065,764950,3,2.5,Snoqualmie Ridge,2430,4203,2001,41,315,30,Active,,,http://www.redfin.com/WA/Snoqualmie/34809-SE-Burrows-Way-98065/home/466752,NWMLS,1589871,N,Y,47.5344815,-121.8759706
MLS Listing,,Single Family Residential,1414 S Hill St,Seattle,WA,98144,605000,3,2.5,N Beacon Hill,1360,1650,1902,41,445,,Active,,,http://www.redfin.com/WA/Seattle/1414-S-Hill-St-98144/home/168278,NWMLS,1589418,N,Y,47.5847039,-122.3139404
MLS Listing,,Condo/Co-op,1250 Taylor Ave N #102,Seattle,WA,98109,569990,2,1.5,Queen Anne,1235,,1978,41,462,562,Active,,,http://www.redfin.com/WA/Seattle/1250-Taylor-Ave-N-98109/unit-102/home/11350,NWMLS,1590097,N,Y,47.6310965,-122.3459102
MLS Listing,,Single Family Residential,3046 SW Manning St,Seattle,WA,98126,1148000,4,3.5,Belvidere,3340,4120,2008,41,344,,Active,,,http://www.redfin.com/WA/Seattle/3046-SW-Manning-St-98126/home/18662426,NWMLS,1590120,N,Y,47.5714638,-122.3726039
MLS Listing,,Townhouse,9727 26th Ave SW,Seattle,WA,98106,485000,3,2.5,White Center,1710,1,2003,41,284,386,Active,,,http://www.redfin.com/WA/Seattle/9727-26th-Ave-SW-98106/unit-304/home/17065684,NWMLS,1590259,N,Y,47.5158422,-122.3658996
MLS Listing,,Condo/Co-op,1085 103rd Ave NE #606,Bellevue,WA,98004,555000,1,1.0,Downtown,572,,2018,41,970,397,Active,,,http://www.redfin.com/WA/Bellevue/1085-103rd-Ave-NE-98004/unit-606/home/171350500,NWMLS,1590249,N,Y,47.6199797,-122.2034187
MLS Listing,,Vacant Land,13654 196th Ave SE,Renton,WA,98059,148500,0,,East Renton,,17150,,41,,,Active,,,http://www.redfin.com/WA/Renton/13654-196th-Ave-SE-98059/home/104238322,NWMLS,1590202,N,Y,47.4791586,-122.0786985
MLS Listing,,Condo/Co-op,756 Broadway E #204,Seattle,WA,98102,240000,0,1.0,Capitol Hill,390,8000,1929,41,615,286,Active,,,http://www.redfin.com/WA/Seattle/756-Broadway-E-98102/unit-204/home/145125740,NWMLS,1590198,N,Y,47.6266931,-122.3209124
MLS Listing,,Single Family Residential,35015 NE Moss Creek Way,Carnation,WA,98014,2350000,4,2.75,Lake Joy,3560,909968,1997,41,660,50,Active,,,http://www.redfin.com/WA/Carnation/35015-NE-Moss-Creek-Way-98014/home/440976,NWMLS,1589191,N,Y,47.709332,-121.873339
MLS Listing,,Townhouse,2506 Everett Ave E,Seattle,WA,98112,949950,2,1.75,Portage Bay,1266,857,2020,41,750,,Active,,,http://www.redfin.com/WA/Seattle/2506-Everett-Ave-E-98102/home/171346608,NWMLS,1587044,N,Y,47.6418106,-122.3141236
MLS Listing,,Townhouse,5505 Rainier Ave S Unit D,Seattle,WA,98118,689950,3,1.75,Hillman City,1706,1156,2020,41,404,,Active,,,http://www.redfin.com/WA/Seattle/5505-Rainier-Ave-S-98118/unit-D/home/171346380,NWMLS,1589599,N,Y,47.5524048,-122.2786364
MLS Listing,,Townhouse,4235 S Lucile St Unit B,Seattle,WA,98118,669950,2,1.5,Hillman City,1456,852,2020,41,460,,Active,,,http://www.redfin.com/WA/Seattle/4235-S-Lucile-St-98118/unit-B/home/171346216,NWMLS,1589573,N,Y,47.5525165,-122.2790662
MLS Listing,,Single Family Residential,3815 S 184th St,SeaTac,WA,98188,399950,2,0.75,SeaTac,1100,7657,1955,41,364,,Active,,,http://www.redfin.com/WA/SeaTac/3815-S-184th-St-98188/home/340735,NWMLS,1589996,N,Y,47.4374406,-122.2852021
MLS Listing,,Single Family Residential,8888 Points Dr NE,Yarrow Point,WA,98004,2398000,4,3.5,Yarrow Point,3612,17210,2013,41,664,,Active,,,http://www.redfin.com/WA/Bellevue/8888-Points-Dr-NE-98004/home/18662442,NWMLS,1567430,N,Y,47.6365922,-122.2213997
MLS Listing,,Single Family Residential,318 Lee St,Seattle,WA,98109,1999000,5,3.75,Queen Anne,2900,6373,1904,41,689,,Active,,,http://www.redfin.com/WA/Seattle/318-Lee-St-98109/home/133520,NWMLS,1590135,N,Y,47.6316526,-122.3504591
MLS Listing,,Single Family Residential,7550 33rd Ave NE,Seattle,WA,98115,899900,3,2.0,Wedgwood,1840,7650,1939,41,489,,Active,,,http://www.redfin.com/WA/Seattle/7550-33rd-Ave-NE-98115/home/314649,NWMLS,1590128,N,Y,47.6844993,-122.2923469
MLS Listing,,Vacant Land,4817 S Spencer St,Seattle,WA,98118,49975,0,,Seattle,,1311,,41,,,Active,,,http://www.redfin.com/WA/Seattle/4817-S-Spencer-St-98118/home/171343271,NWMLS,1577387,N,Y,47.5477372,-122.2719298
MLS Listing,,Single Family Residential,4261 356th Dr SE,Fall City,WA,98024,885000,3,2.0,Fall City,2210,121313,1992,41,400,,Active,,,http://www.redfin.com/WA/Fall-City/4261-356th-Dr-SE-98024/home/465069,NWMLS,1589707,N,Y,47.5676708,-121.8659617
MLS Listing,,Single Family Residential,32424 Morgan Dr,Black Diamond,WA,98010,599950,5,4.5,Morganville,3300,9200,2020,41,182,,Active,,,http://www.redfin.com/WA/Black-Diamond/32424-Morgan-Dr-98010/home/379081,NWMLS,1590027,N,Y,47.3105616,-122.0222174
MLS Listing,,Single Family Residential,16250 11th Ave NE,Shoreline,WA,98155,720000,4,2.25,Shoreline,2580,8147,1942,42,279,,Active,,,http://www.redfin.com/WA/Shoreline/16250-11th-Ave-NE-98155/home/86139,NWMLS,1589645,N,Y,47.7475691,-122.3168148
MLS Listing,,Single Family Residential,9360 SE 46th St,Mercer Island,WA,98040,1300000,4,2.5,Dawn Vista,3880,24195,1983,42,335,,Active,,,http://www.redfin.com/WA/Mercer-Island/9360-SE-46th-St-98040/home/255264,NWMLS,1587642,N,Y,47.5639233,-122.2127084
MLS Listing,,Single Family Residential,6815 35th Ave NW,Seattle,WA,98117,1625000,4,3.5,Sunset Hill,3290,4200,1992,42,494,,Active,,,http://www.redfin.com/WA/Seattle/6815-35th-Ave-NW-98117/home/290396,NWMLS,1572116,N,Y,47.6787332,-122.4027033
MLS Listing,,Single Family Residential,157 27th Ave,Seattle,WA,98122,700000,2,1.0,Central Area,1140,3000,1901,42,614,,Active,,,http://www.redfin.com/WA/Seattle/157-27th-Ave-98122/home/144092,NWMLS,1589904,N,Y,47.6029648,-122.2981586
MLS Listing,,Condo/Co-op,1652 25th Pl NE #204,Issaquah,WA,98029,369900,3,2.0,Issaquah Highlands,1128,,2004,42,328,469,Active,,,http://www.redfin.com/WA/Issaquah/1652-25th-Pl-NE-98029/unit-204/home/2084373,NWMLS,1589172,N,Y,47.5438931,-121.996121
MLS Listing,,Townhouse,929 NE Ellis Dr,Issaquah,WA,98029,775000,4,2.75,Issaquah Highlands,1804,369228,2015,42,430,308,Active,,,http://www.redfin.com/WA/Issaquah/929-NE-Ellis-Dr-98029/home/109969646,NWMLS,1589793,N,Y,47.5407405,-122.0185072
MLS Listing,,Single Family Residential,3834 NE 178th St,Lake Forest Park,WA,98155,695000,3,2.25,Brookside,2250,12355,1942,42,309,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/3834-NE-178th-St-98155/home/92319,NWMLS,1589488,N,Y,47.7564814,-122.285898
MLS Listing,,Single Family Residential,8325 Martin Luther King Jr Way S,Seattle,WA,98118,695000,4,2.0,Beacon Hill,1350,7570,1976,42,515,,Active,,,http://www.redfin.com/WA/Seattle/8325-Martin-Luther-King-Jr-Way-S-98118/home/480215,NWMLS,1588296,N,Y,47.5284305,-122.2806816
MLS Listing,,Vacant Land,1629 Edgewood Ave SW,Seattle,WA,98116,780000,0,,Alki,,8500,,43,,,Active,,,http://www.redfin.com/WA/Seattle/1629-Edgewood-Ave-SW-98116/home/22691311,NWMLS,1589204,N,Y,47.588724,-122.3832901
MLS Listing,,Vacant Land,27229 116th Pl SE,Kent,WA,98030,68000,0,,East Hill,,12573,,43,,,Active,,,http://www.redfin.com/WA/Kent/27229-116th-Pl-SE-98030/home/22702326,NWMLS,1589658,N,Y,47.356455,-122.186589
MLS Listing,,Townhouse,9834 11th Ave SW,Seattle,WA,98106,543425,3,3.0,White Center,1757,3006,2020,43,309,285,Active,,,http://www.redfin.com/WA/Seattle/9834-11th-Ave-SW-98106/home/171321659,NWMLS,1589639,N,Y,47.515133,-122.348763
MLS Listing,,Townhouse,1085 SW 99th Pl,Seattle,WA,98106,547113,3,3.0,White Center,1757,1540,2020,43,311,285,Active,,,http://www.redfin.com/WA/Seattle/1085-SW-99th-Pl-98106/home/171320690,NWMLS,1589514,N,Y,47.514266,-122.3486821
MLS Listing,,Townhouse,9951 11th Ave SW,Seattle,WA,98106,604261,3,2.25,West Seattle,2131,4211,2020,43,284,312,Active,,,http://www.redfin.com/WA/Seattle/9951-11th-Ave-SW-98146/home/171320689,NWMLS,1589537,N,Y,47.514112,-122.349286
MLS Listing,,Single Family Residential,7348 10th Ave NW,Seattle,WA,98117,799000,3,1.75,Whittier,1610,3300,1937,43,496,,Active,,,http://www.redfin.com/WA/Seattle/7348-10th-Ave-NW-98117/home/497095,NWMLS,1587990,N,Y,47.6829016,-122.3691281
MLS Listing,,Single Family Residential,11056 NE 14th St,Bellevue,WA,98004,1745000,5,2.75,Downtown,2568,9484,1953,43,680,,Active,,,http://www.redfin.com/WA/Bellevue/11056-NE-14th-St-98004/home/506124,NWMLS,1589598,N,Y,47.6234429,-122.1914319
MLS Listing,,Single Family Residential,1411 S 99th St,Seattle,WA,98108,625000,5,2.0,South Park,2050,5689,1936,43,305,,Active,,,http://www.redfin.com/WA/Seattle/1411-S-99th-St-98108/home/187285,NWMLS,1586803,N,Y,47.5145296,-122.3168469
MLS Listing,,Mobile/Manufactured Home,1402 22nd St NE #37,Auburn,WA,98002,98500,2,1.75,Auburn,1536,,1976,43,64,,Active,,,http://www.redfin.com/WA/Auburn/1402-22nd-St-NE-98002/unit-37/home/171319930,NWMLS,1589564,N,Y,47.3222689,-122.211238
MLS Listing,,Condo/Co-op,2720 3rd Ave #906,Seattle,WA,98121,649950,1,1.0,Belltown,690,,2008,43,942,492,Active,,,http://www.redfin.com/WA/Seattle/2720-3rd-Ave-98121/unit-906/home/12538113,NWMLS,1589407,N,Y,47.6176129,-122.3490479
MLS Listing,,Single Family Residential,806 SW Henderson St,Seattle,WA,98106,750000,2,1.0,Highland Park,1760,9243,1930,43,426,,Active,,,http://www.redfin.com/WA/Seattle/806-SW-Henderson-St-98106/home/476449,NWMLS,1588996,N,Y,47.5230261,-122.3458091
MLS Listing,,Single Family Residential,13101 SE 261 Pl,Kent,WA,98030,475000,2,2.5,East Hill,2220,6141,1998,43,214,,Active,,,http://www.redfin.com/WA/Kent/13101-SE-261st-Pl-98030/home/401763,NWMLS,1586219,N,Y,47.367293,-122.1668585
MLS Listing,,Single Family Residential,12317 SE 191st St,Renton,WA,98058,564990,3,2.5,Spring Glen,1830,3815,2020,43,309,65,Active,,,http://www.redfin.com/WA/Renton/12317-SE-191st-St-98058/home/145708507,NWMLS,1589485,N,Y,47.431633,-122.176341
MLS Listing,,Mobile/Manufactured Home,3712 SW Holden St,Seattle,WA,98126,499000,3,2.0,Gatewood,1400,6120,1997,43,356,,Active,,,http://www.redfin.com/WA/Seattle/3712-SW-Holden-St-98126/home/470327,NWMLS,1588584,N,Y,47.5336533,-122.3798893
MLS Listing,,Single Family Residential,24521 SE Windsor Blvd,Sammamish,WA,98074,2080000,5,4.25,Sammamish,5362,29061,1999,43,388,92,Active,,,http://www.redfin.com/WA/Sammamish/24521-SE-Windsor-Blvd-98074/home/433915,NWMLS,1589393,N,Y,47.6014412,-122.0124218
MLS Listing,,Single Family Residential,33815 SE Tibbits St,Snoqualmie,WA,98065,650000,3,2.5,Snoqualmie Ridge,1954,5233,2007,43,333,,Active,,,http://www.redfin.com/WA/Snoqualmie/33815-SE-Tibbits-St-98065/home/8189877,NWMLS,1589360,N,Y,47.5391512,-121.8895074
MLS Listing,,Single Family Residential,5905 S Roxbury St,Seattle,WA,98118,500000,4,1.5,Seattle,1730,5928,1940,43,289,,Active,,,http://www.redfin.com/WA/Seattle/5905-S-Roxbury-St-98118/home/176774,NWMLS,1588769,N,Y,47.516536,-122.258906
MLS Listing,,Mobile/Manufactured Home,7301 NE 175th St #326,Kenmore,WA,98028,125000,2,1.0,Kenmore,1000,,1867,43,125,,Active,,,http://www.redfin.com/WA/Kenmore/7301-NE-175th-St-98028/unit-326/home/171314766,NWMLS,1589283,N,Y,47.7554788,-122.2431597
MLS Listing,,Vacant Land,32830 20th Ave S,Federal Way,WA,98003,225000,0,,Federal Way,,23306,,43,,,Active,,,http://www.redfin.com/WA/Federal-Way/32830-20th-Ave-S-98003/home/22572785,NWMLS,1588955,N,Y,47.306903,-122.3065879
MLS Listing,,Single Family Residential,9914 SW 206th Ct,Vashon,WA,98070,453950,3,1.5,Vashon Island,1370,10131,1948,44,331,65,Active,,,http://www.redfin.com/WA/Vashon/9914-SW-206th-Ct-98070/home/520775,NWMLS,1589126,N,Y,47.4199408,-122.4616559
MLS Listing,,Single Family Residential,649 126th Ave NE,Bellevue,WA,98005,2899950,5,4.75,Wilburton,4750,13700,2019,44,611,,Active,,,http://www.redfin.com/WA/Bellevue/649-126th-Ave-NE-98005/home/507961,NWMLS,1589139,N,Y,47.6156735,-122.1726035
MLS Listing,,Single Family Residential,13416 NE 97th St,Redmond,WA,98052,1300000,4,2.5,Rose Hill,3150,5320,2003,44,413,,Active,,,http://www.redfin.com/WA/Redmond/13416-NE-97th-St-98052/home/513953,NWMLS,1589162,N,Y,47.6877012,-122.162145
MLS Listing,,Single Family Residential,11926 204th Ave NE,Redmond,WA,98053,2495000,4,2.75,Redmond,5380,87500,2008,44,464,,Active,,,http://www.redfin.com/WA/Redmond/11926-204th-Ave-NE-98053/home/12302184,NWMLS,1589085,N,Y,47.7056104,-122.067482
MLS Listing,,Townhouse,4024 158th St S Unit D,Tukwila,WA,98188,259950,2,1.5,Tukwila,1048,,1979,44,248,430,Active,,,http://www.redfin.com/WA/Tukwila/4024-S-158th-St-98188/unit-D/home/66742,NWMLS,1588863,N,Y,47.4616431,-122.2828471
MLS Listing,,Single Family Residential,17927 110th Pl SE,Renton,WA,98055,529000,5,2.75,Benson Hill,2560,3296,2002,45,207,48,Active,,,http://www.redfin.com/WA/Renton/17927-110th-Pl-SE-98055/home/390326,NWMLS,1588954,N,Y,47.4420498,-122.1934532
MLS Listing,,Single Family Residential,20024 6th Ave S,Des Moines,WA,98198,899950,5,3.5,North Hill,3183,8592,2016,45,283,,Active,,,http://www.redfin.com/WA/Des-Moines/20024-6th-Ave-S-98198/home/101611676,NWMLS,1588910,N,Y,47.4224459,-122.327114
MLS Listing,,Townhouse,3642 A Interlake Ave N,Seattle,WA,98103,684950,2,2.0,Fremont,995,815,2020,45,688,,Active,,,http://www.redfin.com/WA/Seattle/3642-Interlake-Ave-N-98103/home/171265619,NWMLS,1589109,N,Y,47.6517998,-122.3410569
MLS Listing,,Mobile/Manufactured Home,2002 Grand Fir Dr,Enumclaw,WA,98022,59900,2,2.0,Mt Peak,1040,,1992,45,58,,Active,,,http://www.redfin.com/WA/Enumclaw/2002-Grand-Fir-Dr-98022/home/22056611,NWMLS,1589029,N,Y,47.1955743,-121.9937393
MLS Listing,,Single Family Residential,9725 Phinney Ave N,Seattle,WA,98103,850000,4,1.75,Greenwood,2200,5934,1938,45,386,,Active,,,http://www.redfin.com/WA/Seattle/9725-Phinney-Ave-N-98103/home/99250,NWMLS,1581738,N,Y,47.7004443,-122.3542911
MLS Listing,,Condo/Co-op,583 Battery St Unit 412N,Seattle,WA,98121,975000,2,2.0,Belltown,1326,,2016,45,735,1068,Active,,,http://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-412N/home/98861849,NWMLS,1588379,N,Y,47.617063,-122.3436142
MLS Listing,,Condo/Co-op,588 Bell St Unit 410S,Seattle,WA,98121,870000,2,1.75,Belltown,1171,,2015,45,743,929,Active,,,http://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-410S/home/55275961,NWMLS,1588816,N,Y,47.6164498,-122.3428091
MLS Listing,,Townhouse,1128 124th Ct NE Unit G3,Bellevue,WA,98005,1169900,3,2.5,East Bellevue,2110,,2020,45,554,155,Active,,,http://www.redfin.com/WA/Bellevue/1128-124th-Ct-98005/unit-G3/home/171311140,NWMLS,1585678,N,Y,47.619843,-122.173238
MLS Listing,,Single Family Residential,3166 SE 13th Pl #19,North Bend,WA,98045,808995,5,2.75,North Bend,2841,5213,2019,45,285,55,Active,,,http://www.redfin.com/WA/North-Bend/3166-SE-13th-Pl-98045/unit-19/home/171311078,NWMLS,1589009,N,Y,47.480162,-121.733338
MLS Listing,,Townhouse,23115 59th Pl S,Kent,WA,98032,305000,2,2.0,The Lakes,1149,,1998,45,265,325,Active,,,http://www.redfin.com/WA/Kent/23115-59th-Pl-S-98032/home/171310782,NWMLS,1588307,N,Y,47.3947734,-122.260753
MLS Listing,,Single Family Residential,1918 35th Ave W,Seattle,WA,98199,2450000,6,4.5,Magnolia,5170,5242,2009,46,474,,Active,,,http://www.redfin.com/WA/Seattle/1918-35th-Ave-W-98199/home/126530,NWMLS,1586484,N,Y,47.6364989,-122.4008213
MLS Listing,,Single Family Residential,305 2nd Ave S,Kirkland,WA,98033,2049000,4,3.0,Downtown,2765,3347,2020,46,741,,Active,,,http://www.redfin.com/WA/Kirkland/305-2nd-Ave-S-98033/home/171307611,NWMLS,1588726,N,Y,47.6739022,-122.202737
MLS Listing,,Single Family Residential,2004 26th Ave W,Seattle,WA,98199,1575000,5,3.5,Magnolia,3670,6500,1949,46,429,,Active,,,http://www.redfin.com/WA/Seattle/2004-26th-Ave-W-98199/home/124340,NWMLS,1588492,N,Y,47.6371843,-122.3901061
MLS Listing,,Townhouse,7319 Fairway Ave SE Unit B,Snoqualmie,WA,98065,579000,3,2.75,Snoqualmie Ridge,1716,1716,2000,46,337,600,Active,,,http://www.redfin.com/WA/Snoqualmie/7319-Fairway-Ave-SE-98065/unit-B/home/37485,NWMLS,1588917,N,Y,47.534957,-121.8687991
MLS Listing,,Single Family Residential,3516 NE 43rd St,Seattle,WA,98105,1650000,5,3.5,Laurelhurst,4490,5000,1948,46,367,,Active,,,http://www.redfin.com/WA/Seattle/3516-NE-43rd-St-98105/home/122753,NWMLS,1588774,N,Y,47.6600841,-122.2894694
MLS Listing,,Condo/Co-op,922 100th Ave NE #113,Bellevue,WA,98004,523000,2,1.0,Downtown,832,,1966,46,629,591,Active,,,http://www.redfin.com/WA/Bellevue/922-100th-Ave-NE-98004/unit-113/home/67176,NWMLS,1587880,N,Y,47.6185537,-122.2068642
MLS Listing,,Single Family Residential,13557 SE 249th Pl,Kent,WA,98042,775000,6,2.75,Meridian Valley CC,3150,15800,1975,46,246,75,Active,,,http://www.redfin.com/WA/Kent/13557-SE-249th-Pl-98042/home/398670,NWMLS,1588755,N,Y,47.3781828,-122.1607635
MLS Listing,,Single Family Residential,2306 42nd Ave E,Seattle,WA,98112,2445000,5,3.25,Madison Park,3920,4800,2014,46,624,,Active,,,http://www.redfin.com/WA/Seattle/2306-42nd-Ave-E-98112/home/139960,NWMLS,1588730,N,Y,47.639373,-122.2781008
MLS Listing,,Single Family Residential,15912 SE 8th St,Bellevue,WA,98008,1425000,5,3.5,Lake Hills,3000,8221,2017,46,475,,Active,,,http://www.redfin.com/WA/Bellevue/15912-SE-8th-St-98008/home/427485,NWMLS,1588553,N,Y,47.6034092,-122.1272043
MLS Listing,,Single Family Residential,14126 SE 240th Pl #13,Kent,WA,98042,674950,5,3.0,Kent,2989,4680,2020,46,226,132,Active,,,http://www.redfin.com/WA/Kent/14126-SE-240th-St-98042/unit-13/home/171306400,NWMLS,1588840,N,Y,47.386641,-122.152752
MLS Listing,,Single Family Residential,24003 240th Ln SE #01,Kent,WA,98042,669950,4,3.0,Kent,3017,4600,2020,46,222,132,Active,,,http://www.redfin.com/WA/Kent/24003-SE-240th-St-98042/unit-01/home/171306253,NWMLS,1588796,N,Y,47.385496,-122.1435388
MLS Listing,,Single Family Residential,11752 SE 191st St,Renton,WA,98055,667500,5,3.5,Benson Hill,3046,5981,2016,46,219,,Active,,,http://www.redfin.com/WA/Renton/11752-SE-191-St-98058/home/101610848,NWMLS,1586901,N,Y,47.4316836,-122.1831536
MLS Listing,,Condo/Co-op,2522 Dexter Ave N #101,Seattle,WA,98109,799000,2,1.75,Lake Union,1265,,1984,46,632,894,Active,,,http://www.redfin.com/WA/Seattle/2522-Dexter-Ave-N-98109/unit-101/home/27341,NWMLS,1588768,N,Y,47.6430275,-122.3448688
MLS Listing,,Single Family Residential,1201 Nile Ave NE,Renton,WA,98059,600000,3,3.0,Highlands,1650,30000,1962,46,364,,Active,,,http://www.redfin.com/WA/Renton/1201-Nile-Ave-NE-98059/home/243850,NWMLS,1586565,N,Y,47.5029352,-122.1436175
MLS Listing,,Condo/Co-op,17462 NE 40th Pl Unit F-1,Redmond,WA,98052,715000,2,1.5,Lake Sammamish,1568,,1975,46,456,617,Active,,,http://www.redfin.com/WA/Redmond/17462-NE-40th-Pl-98052/unit-F-1/home/171305535,NWMLS,1587389,N,Y,47.6471053,-122.1062426
MLS Listing,,Single Family Residential,13825 231st Ln NE,Redmond,WA,98053,819000,2,1.75,Trilogy,1870,4580,2007,46,438,248,Active,,,http://www.redfin.com/WA/Redmond/13825-231st-Ln-NE-98053/home/2118678,NWMLS,1586666,N,Y,47.7231104,-122.0299391
MLS Listing,,Single Family Residential,23163 NE 128th Pl,Redmond,WA,98053,764500,2,1.75,Trilogy,1690,5000,2004,46,452,248,Active,,,http://www.redfin.com/WA/Redmond/23163-NE-128th-Pl-98053/home/2064117,NWMLS,1588230,N,Y,47.7137234,-122.030115
MLS Listing,,Condo/Co-op,530 Broadway E #502,Seattle,WA,98102,579000,1,1.0,Capitol Hill,778,,2007,46,744,483,Active,,,http://www.redfin.com/WA/Seattle/530-Broadway-E-98102/unit-502/home/21616462,NWMLS,1588369,N,Y,47.6237244,-122.3206618
MLS Listing,,Single Family Residential,1108 230th Ave NE,Sammamish,WA,98074,1144990,5,2.75,Sammamish,2738,4704,2020,46,418,96,Active,,,http://www.redfin.com/WA/Sammamish/1108-230th-Ave-NE-98074/home/171305088,NWMLS,1588695,N,Y,47.625768,-122.0310193
MLS Listing,,Single Family Residential,2436 NW 64th St Unit C,Seattle,WA,98107,1025950,4,2.25,Ballard,2108,1000,2020,46,487,,Active,,,http://www.redfin.com/WA/Seattle/2436-NW-64th-St-98107/unit-C/home/171304984,NWMLS,1588415,N,Y,47.6755179,-122.3893059
MLS Listing,,Single Family Residential,1098 230th Ave NE,Sammamish,WA,98074,1074990,4,2.5,Sammamish,2496,4925,2020,46,431,96,Active,,,http://www.redfin.com/WA/Sammamish/1098-230th-Ave-NE-98074/home/171304938,NWMLS,1588592,N,Y,47.6257668,-122.0310159
MLS Listing,,Single Family Residential,2831 22nd Ave W,Seattle,WA,98199,750000,4,2.0,Magnolia,2390,6000,1910,46,314,,Active,,,http://www.redfin.com/WA/Seattle/2831-22nd-Ave-W-98199/home/125011,NWMLS,1588623,N,Y,47.645761,-122.3849304
MLS Listing,,Condo/Co-op,900 Aurora Ave N #303,Seattle,WA,98109,544950,2,2.0,Queen Anne,1165,,1999,46,468,830,Active,,,http://www.redfin.com/WA/Seattle/900-Aurora-Ave-N-98109/unit-303/home/166690277,NWMLS,1588527,N,Y,47.6275444,-122.3432076
MLS Listing,,Single Family Residential,9085 NE 26th St,Clyde Hill,WA,98004,3450000,7,5.0,Clyde Hill,5840,21261,1989,46,591,,Active,,,http://www.redfin.com/WA/Clyde-Hill/9085-NE-26th-St-98004/home/250989,NWMLS,1588458,N,Y,47.6333642,-122.21819
MLS Listing,,Single Family Residential,17827 5th Ave SW,Normandy Park,WA,98166,798000,5,2.75,Normandy Park,2740,12900,1958,46,291,,Active,,,http://www.redfin.com/WA/Normandy-Park/17827-5th-Ave-SW-98166/home/334267,NWMLS,1588368,N,Y,47.442355,-122.341632
MLS Listing,,Condo/Co-op,211 Summit Ave E Unit N407,Seattle,WA,98102,355900,1,1.0,Capitol Hill,557,,1984,47,639,314,Active,,,http://www.redfin.com/WA/Seattle/211-Summit-Ave-E-98102/unit-N407/home/4372,NWMLS,1588466,N,Y,47.6200663,-122.3257502
MLS Listing,,Single Family Residential,28044 177th Ave SE,Covington,WA,98042,884900,3,2.5,Covington,2420,105415,1991,47,366,,Active,,,http://www.redfin.com/WA/Kent/28044-177th-Ave-SE-98042/home/382135,NWMLS,1585738,N,Y,47.349502,-122.105258
